client_id,store_id,cashier_id,order_time
150,479,846,2018-06-28 16:10:41
361,343,227,2017-05-23 02:42:26
572,654,312,2015-09-06 00:56:26
884,146,204,2015-02-24 13:03:54
465,282,946,2015-02-24 17:03:49
414,557,901,2015-03-16 10:47:18
629,874,604,2016-02-18 20:53:57
40,343,678,2015-03-24 17:46:33
752,945,616,2013-01-22 10:54:45
76,668,908,2016-10-15 02:59:07
892,33,203,2019-05-18 16:21:08
970,369,80,2014-03-10 20:41:28
777,49,402,2016-11-11 00:30:03
614,482,449,2019-01-12 13:06:24
476,230,155,2016-10-06 14:06:48
242,727,312,2019-10-09 05:42:39
229,489,950,2015-07-04 11:46:19
968,996,811,2016-06-09 11:40:18
949,471,864,2018-01-26 23:46:17
410,395,19,2017-03-31 19:54:14
336,505,234,2014-07-05 16:42:13
198,623,483,2016-10-18 17:49:22
805,674,748,2016-05-25 05:31:25
263,625,449,2016-11-21 17:08:50
12,50,663,2018-03-17 19:45:23
656,865,442,2019-04-29 21:01:21
600,402,637,2014-03-04 12:22:32
37,563,122,2017-06-27 01:11:56
808,815,556,2016-09-13 13:01:18
984,415,669,2014-09-24 11:15:56
322,989,550,2014-10-24 20:11:28
272,247,604,2016-12-11 15:08:07
587,917,339,2017-06-05 14:15:41
176,956,663,2018-09-05 04:23:08
185,813,777,2018-04-08 14:11:43
27,767,265,2019-08-11 12:34:02
1,684,901,2016-11-16 13:56:09
915,701,473,2013-09-04 15:39:16
553,768,434,2018-04-05 16:50:24
100,142,203,2017-05-22 18:30:45
969,979,978,2016-06-01 18:48:00
655,79,234,2014-04-12 14:05:07
763,294,557,2013-08-21 17:22:38
463,629,102,2018-08-25 11:09:25
907,671,234,2015-06-28 22:26:12
683,335,745,2018-08-19 15:03:36
393,19,656,2019-04-01 03:24:03
715,483,995,2019-09-03 17:12:09
651,947,473,2017-02-03 13:34:26
20,47,670,2014-01-08 10:25:11
199,391,876,2015-07-20 16:22:16
287,154,917,2016-11-27 21:47:04
913,287,656,2014-05-13 18:25:14
527,959,624,2018-03-22 18:26:34
284,929,678,2013-12-30 13:04:56
566,215,959,2013-07-19 20:01:07
671,613,571,2015-02-08 20:14:09
368,353,674,2017-05-24 20:04:10
10,414,706,2018-12-03 08:18:35
514,206,234,2015-02-21 23:47:34
985,347,732,2014-04-05 13:43:05
636,916,640,2013-12-27 04:13:54
431,223,305,2019-06-12 12:42:50
203,225,876,2015-03-13 20:29:39
927,133,777,2014-06-29 19:58:39
520,298,376,2014-01-14 20:40:15
698,883,9,2019-12-31 16:06:26
237,288,745,2015-12-06 03:40:16
681,504,195,2019-03-18 23:57:45
633,399,234,2013-08-01 05:02:09
124,186,946,2015-02-24 17:37:57
681,274,618,2016-03-16 20:05:10
239,361,31,2013-04-02 03:31:06
901,217,811,2019-03-01 21:20:56
183,109,196,2017-09-23 10:14:57
481,527,102,2016-03-22 17:20:02
962,104,121,2014-01-10 00:14:18
715,409,122,2019-04-07 21:43:04
121,589,873,2014-02-25 14:42:45
681,290,540,2013-03-02 12:37:25
197,709,748,2014-08-25 01:22:02
737,264,434,2016-06-11 19:55:46
394,248,14,2017-12-07 02:04:35
936,61,204,2018-02-16 16:55:41
752,373,532,2015-05-06 09:53:09
760,33,428,2014-07-05 07:47:24
771,737,939,2014-12-24 10:48:46
110,684,859,2016-03-09 01:17:41
397,262,155,2017-05-06 00:11:12
852,872,421,2018-06-17 03:59:50
815,361,959,2018-08-16 02:17:35
267,962,955,2019-12-29 11:40:24
296,940,442,2017-04-24 04:07:10
597,87,940,2019-07-09 06:22:08
131,720,274,2016-12-27 00:06:19
893,459,373,2017-10-19 08:28:12
698,756,408,2017-04-04 11:53:49
110,233,31,2019-03-28 18:04:36
40,75,669,2014-11-08 19:46:54
857,722,606,2017-05-23 10:45:55
268,757,959,2018-12-24 03:54:40
946,904,552,2017-06-03 03:52:40
634,683,706,2019-04-18 18:51:09
589,537,261,2017-07-19 07:37:13
681,812,265,2015-12-22 11:17:47
37,964,311,2013-09-22 10:43:31
249,892,339,2015-04-06 11:42:05
888,628,763,2019-04-09 23:46:02
498,924,81,2013-05-16 18:11:05
327,904,604,2019-01-04 21:41:53
570,80,31,2015-09-19 21:18:56
723,48,846,2019-12-26 15:54:53
603,382,61,2017-07-07 01:02:18
782,501,280,2019-01-01 02:02:41
786,314,876,2013-11-12 16:03:46
243,122,894,2016-08-11 13:28:40
910,841,261,2017-01-26 13:34:36
147,758,727,2017-07-13 10:57:09
586,540,91,2015-05-13 11:15:55
995,407,311,2015-07-02 01:07:47
236,365,311,2018-07-22 10:09:21
286,476,262,2015-01-06 11:04:30
52,224,94,2015-01-26 04:00:22
833,683,6,2017-10-23 17:08:06
657,387,85,2015-08-06 19:04:16
87,679,9,2016-05-28 15:46:39
345,758,30,2013-04-11 16:38:20
333,329,835,2015-10-10 15:13:42
462,20,6,2018-07-07 21:32:25
294,372,61,2017-02-08 04:25:08
959,49,732,2016-02-23 16:16:20
122,978,835,2015-11-12 12:02:45
907,716,663,2018-09-06 09:35:30
424,323,505,2019-09-05 20:54:02
980,856,604,2014-01-28 09:28:50
791,361,645,2014-09-20 00:53:31
667,310,894,2013-11-26 21:31:37
274,374,315,2016-04-25 07:17:30
470,947,678,2018-06-06 12:07:35
501,195,195,2016-10-14 18:27:56
122,313,571,2017-03-20 22:50:51
705,688,430,2017-10-29 21:22:56
683,761,30,2016-05-20 02:08:51
697,245,384,2016-07-11 01:33:47
399,606,550,2019-03-13 00:27:59
922,749,883,2016-06-03 02:30:34
880,44,402,2019-02-25 03:33:02
312,498,706,2019-09-12 15:21:20
503,507,87,2018-04-10 02:34:39
863,669,621,2014-11-30 19:46:28
465,489,604,2014-04-29 18:59:19
57,957,898,2016-05-16 14:45:04
778,914,227,2017-03-18 08:00:17
31,546,170,2014-07-07 10:14:59
543,27,26,2019-10-25 03:08:01
75,599,473,2019-04-09 16:08:39
558,804,774,2019-03-11 04:18:27
983,14,865,2019-06-18 02:17:12
280,31,39,2015-08-18 13:52:37
699,530,81,2015-01-26 20:52:23
617,626,606,2016-12-14 13:02:38
345,475,873,2013-07-27 06:35:53
512,748,426,2017-10-19 08:56:38
213,887,883,2019-09-08 07:13:35
584,449,408,2015-01-09 23:56:39
691,456,473,2016-12-30 11:03:52
581,490,81,2017-09-09 12:28:26
865,754,312,2013-07-02 05:43:10
544,881,939,2013-08-29 17:56:36
367,296,621,2016-03-06 04:37:12
795,854,558,2017-10-20 01:34:55
250,993,170,2014-06-12 17:57:16
944,685,656,2014-12-08 18:24:05
629,127,940,2017-03-08 17:29:29
749,7,621,2013-05-21 00:55:37
186,672,442,2015-12-30 21:31:16
866,99,122,2013-01-31 07:20:32
658,170,262,2018-08-14 10:52:37
659,30,748,2016-01-04 03:00:33
46,286,917,2014-09-02 22:20:43
845,771,621,2016-07-06 18:35:41
59,735,862,2014-01-12 20:11:24
23,194,180,2014-05-12 11:30:06
510,563,262,2016-01-31 23:32:07
908,627,149,2017-08-28 20:54:59
759,857,532,2014-11-25 19:19:46
118,738,505,2016-05-15 18:39:43
76,29,81,2017-10-04 17:26:29
555,192,149,2018-08-29 19:11:05
50,158,84,2013-08-11 15:26:07
613,398,14,2015-09-05 20:15:10
689,707,434,2017-04-11 09:23:25
119,217,426,2016-08-13 07:52:58
935,51,946,2014-10-20 19:35:32
914,515,473,2014-09-18 13:36:06
981,387,227,2013-12-04 12:00:32
17,799,559,2013-03-07 12:46:07
108,485,525,2018-12-13 06:06:06
527,816,978,2015-07-10 06:46:23
245,283,894,2013-12-06 14:21:32
6,841,80,2019-04-15 07:58:35
954,390,204,2017-07-29 05:14:27
338,767,946,2019-11-11 16:01:34
505,356,180,2013-01-15 10:51:15
137,429,592,2016-08-26 22:55:17
768,705,601,2013-10-28 00:42:22
121,709,732,2018-03-12 10:37:56
623,642,624,2014-03-31 22:36:35
343,376,155,2015-02-22 11:50:14
251,478,908,2014-10-01 18:38:37
773,808,909,2013-07-25 16:41:41
83,195,774,2017-08-20 21:17:53
306,229,315,2018-01-22 11:00:14
716,406,84,2018-01-09 11:45:49
66,572,950,2016-06-11 09:37:26
916,889,26,2018-02-24 01:16:22
534,342,880,2014-11-14 03:59:12
236,161,904,2018-08-08 01:04:40
669,783,180,2015-09-05 22:37:23
328,306,763,2017-03-06 22:38:47
437,53,637,2016-06-28 06:42:55
842,365,428,2013-09-30 01:48:47
363,279,940,2018-12-12 09:40:31
815,778,527,2018-07-14 22:12:01
574,438,155,2013-08-11 11:36:24
918,147,556,2015-03-16 07:34:38
3,990,428,2013-01-16 19:47:55
430,61,562,2015-02-01 03:07:20
593,932,745,2015-05-26 16:28:13
787,836,678,2016-10-20 06:24:28
701,410,246,2018-08-24 04:25:45
424,914,959,2019-06-16 17:20:52
481,864,606,2015-11-26 08:00:59
76,930,611,2017-06-05 03:19:52
229,841,505,2014-01-19 21:08:03
43,514,408,2017-05-10 16:59:33
611,137,670,2017-01-17 09:49:08
87,947,19,2016-02-16 06:18:01
817,274,196,2019-02-10 13:51:18
174,891,559,2014-01-26 05:43:38
215,878,426,2013-09-27 08:54:12
936,481,430,2014-04-02 04:35:00
33,8,557,2019-07-16 01:02:59
176,931,94,2018-01-16 01:49:08
882,175,940,2017-08-30 11:43:41
429,406,678,2019-05-05 14:55:52
440,652,80,2015-09-15 20:24:16
542,93,581,2019-04-27 14:28:31
677,643,39,2015-12-21 03:31:20
354,85,30,2018-02-12 08:16:56
284,210,234,2016-08-18 02:22:47
6,6,121,2019-12-25 10:34:43
654,461,170,2019-11-24 05:25:30
586,99,430,2017-07-02 22:08:52
302,527,373,2015-07-13 12:35:31
99,854,473,2017-11-03 14:00:25
202,604,556,2013-12-01 15:40:12
509,517,54,2014-11-13 12:03:59
574,628,581,2017-12-12 12:33:58
393,489,234,2019-08-24 04:51:50
545,78,883,2015-11-22 10:57:48
961,954,617,2019-05-13 22:42:04
323,365,880,2018-04-22 10:33:03
415,41,234,2019-02-19 19:11:22
155,879,851,2015-08-18 22:51:39
82,802,318,2016-05-03 06:41:36
795,273,31,2017-10-15 13:28:51
163,454,402,2013-07-16 21:28:10
326,597,195,2018-03-17 12:40:21
538,778,616,2014-06-05 06:57:57
815,598,663,2019-06-16 09:20:13
954,647,339,2017-10-15 13:26:22
972,754,909,2016-06-11 10:55:50
961,655,556,2014-03-27 19:44:10
134,355,90,2018-01-12 08:13:22
810,586,84,2017-01-23 17:11:03
623,683,230,2017-12-12 12:16:05
79,497,604,2013-05-23 17:45:23
52,140,449,2014-05-08 15:05:17
128,534,318,2015-10-15 21:02:27
330,812,621,2019-11-05 02:33:48
583,46,745,2014-12-01 08:39:04
470,273,559,2017-03-09 05:55:09
756,304,846,2016-03-05 22:23:00
444,508,203,2014-02-26 02:33:37
711,988,217,2015-01-08 23:21:18
900,180,559,2017-01-09 05:42:51
152,178,527,2018-11-30 21:26:34
63,427,312,2019-05-15 18:26:17
477,642,674,2018-09-18 09:33:04
353,220,894,2014-08-24 00:56:09
724,9,946,2016-04-07 09:57:38
195,457,617,2013-11-02 20:22:02
43,908,774,2018-11-27 06:27:30
946,242,373,2013-10-18 09:02:03
670,800,692,2013-01-30 16:43:29
758,258,581,2016-11-07 04:47:07
599,149,835,2014-05-17 14:52:41
674,113,552,2013-11-12 21:24:42
446,526,917,2016-04-13 05:05:25
912,69,774,2016-05-17 21:57:20
498,541,663,2017-09-18 05:33:19
97,667,618,2018-06-01 20:01:17
262,223,265,2014-04-06 11:58:36
737,841,940,2018-01-23 01:58:26
762,897,510,2017-08-22 13:51:14
661,842,835,2014-01-01 15:52:03
47,982,30,2017-01-23 23:22:44
77,524,621,2013-01-13 15:40:14
3,144,428,2013-03-31 04:51:30
46,805,777,2017-06-14 12:32:43
319,915,470,2016-10-25 04:32:02
378,203,872,2016-07-09 13:36:43
511,808,978,2014-05-14 07:34:51
162,247,84,2018-01-13 01:13:51
137,766,859,2013-10-08 12:03:48
19,988,227,2018-07-20 01:46:25
177,217,859,2013-05-08 01:25:40
246,571,621,2013-07-12 17:26:49
474,951,562,2016-02-14 20:37:18
718,478,562,2018-12-06 05:07:42
783,983,31,2013-09-16 12:39:18
648,422,373,2017-12-22 12:31:21
277,478,862,2016-03-20 20:12:56
90,748,604,2018-07-20 01:26:36
256,14,914,2018-12-11 01:48:47
977,43,727,2014-06-21 08:10:09
779,94,274,2013-07-28 04:29:12
9,346,265,2017-03-18 22:50:50
880,81,483,2018-06-30 14:00:56
667,654,14,2017-12-27 04:36:26
248,302,959,2015-07-26 08:11:29
531,855,505,2017-04-13 22:08:33
721,99,91,2016-04-03 10:17:55
746,931,31,2018-03-14 11:10:58
165,702,361,2013-12-01 02:02:54
311,20,908,2018-01-14 16:02:18
9,230,470,2014-01-04 01:58:17
232,709,601,2018-11-16 01:53:24
542,868,430,2017-10-02 11:21:07
880,437,955,2016-03-01 07:42:06
273,172,571,2018-11-04 21:32:48
701,972,473,2013-04-17 06:54:36
687,199,449,2013-03-18 21:23:23
30,339,558,2019-05-10 20:21:06
456,844,899,2018-10-21 11:44:42
27,253,647,2015-11-23 13:04:11
704,295,777,2013-02-17 01:36:21
834,682,604,2016-09-29 20:34:53
525,519,265,2017-11-01 07:32:45
37,206,617,2016-04-24 09:59:08
190,676,361,2018-09-25 10:32:01
37,863,637,2016-04-02 04:59:24
858,245,81,2013-09-25 01:35:48
628,458,880,2016-10-16 11:40:38
310,764,230,2015-03-08 15:52:14
729,48,611,2018-09-05 13:41:17
503,264,265,2016-01-07 15:15:57
105,439,678,2019-08-16 00:38:25
64,805,773,2015-06-22 07:05:02
221,774,883,2015-01-20 21:20:50
974,174,773,2017-07-19 20:03:33
144,333,562,2016-05-14 16:09:45
384,74,899,2018-09-04 18:16:21
897,728,656,2017-12-14 01:38:26
603,224,318,2018-02-09 12:33:03
510,130,873,2018-11-06 14:33:01
180,750,31,2018-03-26 02:27:59
228,781,950,2013-01-06 23:43:51
199,556,54,2019-04-04 04:40:01
816,233,670,2015-08-08 14:27:00
377,627,955,2017-05-24 01:03:08
481,340,616,2019-09-12 04:21:23
85,266,674,2015-10-28 14:29:07
731,158,571,2017-06-10 10:52:19
406,932,669,2016-09-28 04:03:27
210,519,846,2014-01-10 22:36:22
128,893,835,2014-12-29 16:06:18
719,773,880,2014-04-03 00:36:03
348,914,745,2015-10-24 23:44:58
258,881,950,2015-01-16 19:57:11
169,623,9,2017-04-15 18:58:22
849,385,19,2016-07-26 03:09:53
19,237,180,2013-08-16 20:52:37
848,822,581,2013-07-02 17:48:46
248,740,361,2014-05-30 08:40:49
310,177,604,2018-12-03 13:54:08
647,221,9,2014-10-31 10:00:55
643,931,94,2019-01-24 20:22:01
884,588,264,2014-12-07 01:59:59
440,141,261,2013-12-05 17:26:42
67,635,959,2014-02-22 16:35:20
850,21,81,2019-03-16 22:57:10
898,151,571,2018-12-11 20:33:57
690,843,90,2018-04-27 21:01:47
210,149,19,2016-09-30 06:47:13
405,884,880,2015-04-04 13:20:05
729,284,859,2016-11-01 21:10:20
36,258,777,2017-07-26 09:58:21
41,848,376,2013-05-11 05:51:07
882,968,473,2013-11-07 13:01:39
137,812,617,2019-11-19 05:00:25
457,942,408,2016-04-17 13:44:08
996,686,865,2018-01-18 19:13:44
225,882,217,2015-05-06 16:06:41
157,453,261,2015-01-30 03:22:08
692,89,846,2015-06-16 14:36:03
528,662,6,2016-07-19 22:15:40
860,191,121,2014-01-26 01:06:08
478,580,670,2016-10-13 02:40:39
841,348,909,2014-10-24 11:09:49
960,195,532,2014-01-19 14:09:18
57,494,908,2017-01-09 16:35:38
29,67,505,2014-12-06 12:02:13
792,165,645,2018-11-26 07:19:19
742,447,618,2019-05-25 14:37:41
364,33,31,2014-03-12 12:23:18
495,394,559,2014-12-17 15:28:40
57,748,939,2013-08-13 02:12:46
257,624,532,2015-12-21 01:31:38
420,325,204,2017-05-29 10:50:30
749,624,449,2015-10-01 12:48:34
139,778,562,2014-11-09 06:58:28
521,242,195,2018-10-25 23:23:04
179,118,94,2019-11-22 20:22:27
120,445,505,2013-05-12 04:53:51
741,18,341,2016-01-20 02:07:46
275,675,678,2013-03-31 13:49:20
648,939,899,2017-07-28 04:11:58
56,64,305,2014-09-22 00:04:34
493,675,763,2019-09-14 18:25:24
635,69,6,2014-12-22 09:14:17
980,495,883,2018-03-16 18:57:22
729,78,946,2017-03-17 06:43:28
959,417,234,2014-10-09 21:08:41
771,845,858,2019-08-10 22:54:29
42,604,901,2019-02-02 02:14:48
348,329,94,2014-01-04 08:15:25
914,282,899,2016-11-11 19:45:04
319,179,670,2017-06-29 09:44:42
68,608,434,2014-12-06 06:56:35
570,922,873,2019-04-13 10:59:06
620,49,121,2017-06-06 19:04:34
204,374,773,2018-08-25 12:11:13
726,704,735,2016-08-07 22:01:37
176,685,773,2013-06-06 07:47:21
42,830,31,2017-02-18 07:15:27
418,815,305,2016-08-16 17:26:25
80,878,581,2018-08-27 23:27:51
487,446,246,2016-01-11 00:02:25
186,739,274,2018-06-23 02:03:14
583,958,557,2016-09-24 04:49:22
548,397,880,2018-02-07 15:59:07
45,236,606,2018-10-23 06:45:16
948,301,858,2016-09-22 03:30:55
518,778,876,2013-09-08 23:58:04
932,187,39,2015-09-08 02:14:35
100,667,430,2016-05-06 09:03:04
472,800,280,2013-10-29 07:49:06
911,515,292,2016-07-27 09:10:12
296,664,234,2016-11-26 12:04:28
85,53,811,2018-03-11 20:25:09
948,810,604,2017-05-10 17:18:16
281,187,84,2018-01-25 07:11:19
228,575,914,2016-05-07 11:17:01
277,505,557,2015-02-04 18:48:00
598,916,735,2014-02-20 00:38:12
144,622,978,2016-10-25 18:34:27
828,169,611,2017-09-07 10:13:29
642,459,674,2013-12-02 00:21:26
556,133,203,2013-09-19 17:43:18
348,528,9,2016-05-29 12:48:53
351,886,261,2014-12-06 23:01:47
340,597,559,2018-07-17 01:25:42
311,86,914,2015-06-10 04:07:08
791,79,421,2018-04-28 08:58:13
303,631,84,2013-09-23 18:20:56
772,683,872,2017-11-05 09:56:32
111,694,292,2016-07-16 12:49:47
276,573,473,2014-07-17 19:44:26
518,257,616,2018-09-19 10:19:24
812,422,835,2019-04-06 20:46:05
194,577,904,2013-12-15 16:56:13
216,274,274,2015-09-21 15:01:09
167,999,428,2019-04-26 19:23:52
362,270,80,2015-08-10 11:44:50
922,546,864,2019-05-23 23:05:42
747,84,621,2014-12-30 21:39:56
403,164,149,2014-07-13 07:05:11
601,587,302,2014-02-26 07:32:55
825,970,61,2015-02-01 01:14:57
36,303,421,2016-07-04 17:06:11
776,792,170,2016-07-08 01:04:34
776,641,604,2016-03-27 23:58:26
400,72,180,2013-12-20 18:27:35
81,216,692,2014-05-06 14:48:39
107,748,898,2017-01-07 07:00:26
968,477,6,2013-10-20 09:19:23
394,253,674,2013-12-24 16:18:07
251,33,91,2014-06-14 03:41:52
919,520,246,2014-03-12 05:46:34
105,513,292,2018-10-23 08:30:36
733,914,54,2015-04-24 00:19:30
575,163,221,2018-07-12 14:22:22
904,413,904,2014-08-03 05:42:11
777,327,170,2014-08-21 16:58:33
259,849,246,2016-04-20 10:44:57
267,345,950,2017-02-07 21:51:28
537,535,473,2017-06-19 02:35:39
375,655,556,2017-10-15 19:57:30
731,413,470,2013-02-18 20:40:25
972,480,735,2019-06-08 15:35:26
345,126,361,2014-03-25 13:05:42
196,914,880,2015-11-05 16:14:44
918,449,692,2019-11-14 02:47:14
683,149,562,2017-01-27 15:05:49
813,272,640,2014-06-26 05:42:06
193,330,204,2016-08-25 02:38:03
363,827,203,2014-04-23 12:27:14
140,928,292,2019-01-30 08:35:20
340,308,851,2017-06-11 16:02:39
708,531,673,2018-03-05 11:18:19
888,938,91,2017-09-12 10:13:10
349,982,617,2017-03-06 05:18:53
67,40,678,2015-12-18 17:11:28
976,414,732,2014-12-25 07:06:05
832,847,26,2016-08-15 16:53:33
493,284,227,2013-10-25 08:18:53
205,396,527,2016-11-26 16:06:24
880,395,196,2016-04-08 05:23:31
85,358,959,2015-06-09 13:32:41
61,117,955,2018-01-11 03:05:32
458,391,473,2014-07-17 02:54:09
566,22,302,2015-08-10 14:48:44
64,782,9,2019-08-09 10:29:48
48,373,862,2015-04-20 16:34:29
233,749,234,2019-12-13 20:30:13
198,609,312,2017-09-25 04:17:31
581,168,265,2019-09-21 19:25:42
990,809,302,2014-05-05 09:47:15
293,330,835,2014-04-15 20:30:22
952,46,604,2015-12-05 18:38:53
835,789,862,2015-11-17 08:08:43
737,311,61,2019-11-25 03:24:23
27,140,532,2014-01-10 22:02:05
79,170,408,2019-05-25 17:26:31
694,979,155,2016-03-24 13:06:13
235,126,955,2013-10-23 22:38:34
382,128,510,2013-08-30 00:40:43
76,527,995,2015-05-16 16:21:43
377,558,571,2014-04-05 09:52:19
11,792,80,2019-09-08 04:19:05
62,361,102,2017-09-23 07:05:16
446,423,858,2013-06-11 03:52:58
132,801,155,2013-11-05 09:50:48
830,924,581,2015-10-04 18:02:59
783,757,663,2018-03-30 23:03:35
868,277,851,2019-07-05 11:17:13
594,46,909,2016-10-26 07:44:11
365,770,663,2014-07-10 14:46:19
381,146,318,2013-03-18 04:27:53
115,950,908,2019-12-20 08:46:22
828,893,505,2013-05-02 09:57:39
308,229,54,2016-11-22 08:13:29
514,246,656,2017-10-04 16:09:47
732,756,510,2019-01-24 16:23:04
989,961,763,2019-12-22 17:16:08
496,677,880,2015-01-30 21:48:12
968,905,552,2019-10-25 10:36:43
863,492,909,2019-06-30 17:14:31
282,980,811,2014-04-13 21:11:01
895,910,955,2019-09-12 17:52:33
276,295,846,2019-02-17 18:47:47
141,844,315,2015-09-10 00:43:28
781,516,637,2014-08-15 16:59:46
871,34,914,2014-02-04 04:47:18
510,172,899,2019-01-15 20:43:27
101,129,601,2018-05-19 05:31:52
372,755,9,2016-10-05 10:42:31
552,616,635,2018-07-13 07:50:50
857,208,732,2017-01-24 16:00:23
368,937,678,2013-06-19 15:16:56
433,642,706,2017-04-03 00:23:01
521,507,227,2015-09-03 00:02:09
686,605,85,2017-05-06 02:07:18
960,203,601,2016-11-09 23:29:52
431,40,678,2017-03-18 10:03:59
744,686,611,2013-09-09 02:15:27
999,623,552,2019-06-10 18:32:52
494,160,621,2019-02-12 11:53:46
381,343,779,2017-06-08 01:25:32
448,606,540,2013-02-14 04:29:15
159,727,384,2019-05-29 17:12:31
688,774,864,2017-04-02 19:44:46
867,917,917,2019-07-28 05:10:33
117,929,663,2016-02-06 06:00:23
307,553,745,2016-07-22 14:58:09
879,490,735,2016-01-12 23:06:06
238,236,312,2019-10-03 01:56:53
144,314,727,2013-07-06 14:02:28
666,875,6,2014-03-03 06:45:17
578,583,692,2013-03-06 14:07:54
401,860,851,2013-09-21 17:27:51
259,485,550,2018-09-17 08:44:40
479,670,428,2016-09-05 04:49:13
741,538,558,2019-05-12 14:09:55
604,974,85,2015-07-14 14:19:20
797,387,203,2013-03-05 15:14:09
309,691,195,2017-02-14 12:12:38
192,709,155,2014-06-28 09:22:06
570,322,898,2013-04-10 03:12:41
281,273,909,2018-12-09 19:35:54
857,523,748,2019-04-25 07:11:45
126,254,635,2013-02-27 22:32:54
250,127,473,2014-06-10 08:49:31
52,832,87,2015-02-28 14:18:41
936,226,939,2013-11-29 13:12:04
585,181,449,2016-07-22 13:53:36
734,581,748,2015-12-16 01:12:37
993,882,470,2015-03-07 20:23:56
156,308,959,2014-04-19 20:58:04
372,494,428,2017-05-21 22:16:45
294,351,777,2016-02-28 21:02:34
180,836,14,2013-02-17 15:50:43
551,862,978,2017-02-02 23:17:08
128,9,246,2018-02-02 21:01:28
311,454,727,2014-03-03 23:26:38
259,396,872,2017-11-26 13:12:50
892,178,899,2014-01-15 01:33:50
622,677,624,2013-01-07 21:53:09
666,714,428,2017-01-19 06:23:44
264,514,227,2017-01-06 07:23:04
611,151,14,2013-05-17 01:11:09
712,296,221,2019-03-27 10:38:09
58,84,673,2017-04-17 03:59:18
263,661,604,2016-07-24 16:25:38
574,387,421,2014-11-23 16:52:36
441,442,727,2017-01-06 17:37:29
733,549,406,2014-10-10 07:55:37
71,237,339,2017-08-14 18:31:14
507,622,946,2017-06-06 07:24:09
899,975,80,2016-08-04 00:59:59
95,72,302,2019-08-04 23:05:41
804,642,835,2015-09-14 06:04:36
986,800,85,2016-10-18 22:16:59
203,185,616,2013-02-21 06:09:26
213,461,315,2018-11-03 02:47:46
736,197,978,2014-12-12 10:35:15
274,964,26,2019-06-17 15:51:25
313,72,85,2014-12-26 00:26:05
402,666,562,2019-10-06 19:54:31
770,298,777,2015-07-22 07:57:49
844,159,604,2013-03-16 16:35:05
650,682,880,2016-05-23 17:40:51
13,24,449,2014-02-14 06:34:37
688,476,914,2014-02-05 01:11:54
595,199,261,2017-11-27 22:22:08
260,912,280,2019-05-10 06:15:21
625,735,540,2015-07-14 14:57:41
117,412,601,2017-10-24 04:14:51
812,918,635,2019-08-28 09:21:36
960,445,562,2018-06-16 23:42:16
371,214,376,2016-05-07 11:01:48
990,469,28,2013-12-21 10:39:18
904,322,246,2018-09-30 02:15:49
721,833,196,2013-07-26 09:25:38
250,728,261,2016-11-29 02:44:04
618,117,302,2016-02-20 03:41:04
266,267,859,2016-02-16 20:23:45
440,524,706,2013-03-18 23:33:20
546,818,31,2015-03-26 13:47:26
453,75,442,2018-03-10 00:55:25
106,958,434,2015-03-27 18:22:58
583,455,510,2017-01-12 14:36:33
244,332,640,2014-01-15 15:01:14
530,517,449,2013-04-15 13:16:29
110,921,408,2013-01-02 17:28:38
900,488,959,2019-02-13 07:11:31
719,342,763,2017-08-17 06:44:55
406,564,227,2019-03-21 05:55:45
177,309,94,2015-10-03 20:56:58
631,572,361,2018-09-10 06:30:08
685,763,81,2018-03-01 08:51:55
217,888,946,2017-10-04 04:52:47
299,994,674,2019-12-03 08:24:53
76,636,645,2015-12-02 03:33:29
647,259,559,2017-04-18 04:36:26
637,489,779,2013-05-27 10:29:48
215,270,552,2018-03-13 00:30:28
776,635,637,2014-10-02 18:28:15
112,617,274,2015-05-04 18:58:20
912,459,54,2018-07-19 15:12:48
454,767,552,2013-05-07 11:51:43
560,280,876,2016-04-03 11:24:29
407,156,376,2013-08-28 01:34:26
668,584,880,2016-03-14 15:20:35
286,190,274,2014-01-18 17:28:45
56,931,616,2018-09-27 18:08:06
937,362,102,2018-11-05 14:38:18
634,281,311,2016-12-03 18:24:57
937,705,264,2013-07-27 04:22:33
372,403,939,2015-03-06 13:16:27
34,289,617,2016-05-14 12:40:50
66,862,883,2017-03-14 10:30:15
159,539,14,2017-08-15 21:39:54
317,193,901,2015-09-01 08:45:50
646,121,939,2018-10-22 20:30:35
213,833,39,2014-04-15 05:49:12
240,861,692,2018-11-09 03:12:35
777,515,735,2016-10-25 14:44:18
63,158,946,2014-02-27 18:42:36
271,458,302,2013-08-28 17:29:36
930,29,552,2019-12-17 19:37:42
662,458,940,2014-12-03 03:49:27
72,608,525,2017-05-08 16:05:12
818,917,647,2015-02-02 00:27:53
380,48,865,2017-08-28 21:15:10
860,349,556,2016-03-09 12:23:03
246,458,876,2013-03-23 09:22:50
825,658,408,2015-12-26 07:51:35
624,703,61,2018-07-13 01:35:12
165,404,678,2014-08-09 21:49:33
188,63,61,2013-01-03 16:39:23
867,265,30,2013-11-22 23:59:59
358,632,606,2015-12-01 09:44:31
681,930,635,2018-05-31 14:17:55
339,383,421,2013-11-28 19:51:14
28,34,318,2014-01-28 03:28:03
40,856,779,2016-02-27 02:14:30
943,430,859,2013-07-19 05:26:06
258,896,402,2016-11-05 16:19:01
505,933,426,2018-05-02 02:23:44
483,783,959,2017-03-24 21:23:41
540,202,510,2013-07-07 06:42:49
259,994,611,2015-04-06 11:25:47
