client_id,product_id,store_id,amount,purchase_time
548,945.348.22,628,2,2018-10-12 19:58:07
158,615.641.92,154,1,2017-12-13 11:27:14
153,443.629.68,62,3,2017-04-22 04:37:12
227,513.979.58,88,3,2016-03-11 02:55:40
761,316.220.76,983,1,2018-06-26 19:51:01
490,311.504.79,14,1,2018-08-06 04:07:23
38,734.347.24,623,2,2018-01-04 08:02:04
655,197.154.68,802,2,2016-01-19 14:55:30
374,577.466.91,1,2,2019-05-10 11:15:24
567,838.408.93,405,2,2017-02-02 03:10:13
243,417.708.76,266,3,2019-05-26 12:56:02
128,596.670.89,258,1,2016-11-10 10:00:11
95,866.604.81,444,3,2018-05-20 14:33:07
890,808.829.19,16,1,2016-01-23 14:27:42
229,856.277.82,6,1,2016-09-21 04:31:37
249,450.828.61,642,2,2017-01-07 01:23:49
209,433.591.16,415,2,2018-02-18 11:18:36
960,474.650.31,480,1,2019-06-01 23:45:37
251,148.939.37,18,1,2019-08-17 06:09:51
488,845.538.47,871,3,2019-06-03 15:46:06
454,941.139.31,614,1,2018-10-15 12:34:56
982,260.169.94,432,3,2017-04-19 14:06:28
33,184.300.35,397,2,2019-12-06 09:27:51
964,125.159.22,293,3,2016-09-03 15:02:18
478,366.957.23,424,2,2018-03-04 22:21:46
451,401.885.52,8,2,2017-08-20 21:16:14
556,612.323.14,359,2,2018-05-20 14:56:27
483,866.639.51,536,1,2016-05-05 06:12:00
552,279.262.11,99,2,2019-02-26 14:06:13
393,923.787.73,826,3,2016-07-24 23:27:01
662,624.859.94,487,2,2018-02-03 09:54:58
381,839.336.60,590,2,2018-12-11 14:16:39
409,216.980.56,344,3,2019-07-07 06:24:48
772,166.222.75,732,1,2016-10-02 16:29:28
251,626.989.19,680,2,2017-09-01 16:30:26
206,845.414.14,16,3,2016-06-04 12:21:21
454,619.850.36,246,3,2017-01-18 19:11:36
323,758.824.89,374,3,2017-12-25 15:47:30
171,269.505.18,316,2,2016-03-11 20:08:01
669,128.170.37,70,1,2018-03-12 00:21:31
771,806.513.47,409,2,2018-05-22 04:39:28
711,268.611.19,672,1,2017-01-18 21:11:49
8,410.965.20,203,2,2017-03-15 13:14:31
794,228.781.59,260,3,2018-02-09 06:14:16
669,783.717.68,806,2,2016-06-19 17:08:45
266,492.965.88,825,2,2016-06-23 00:37:31
122,245.826.97,809,3,2018-05-18 06:58:26
902,575.372.26,440,3,2019-08-16 21:53:12
850,279.262.11,330,1,2017-07-14 16:14:26
315,857.761.49,301,1,2017-02-07 16:45:19
583,704.665.89,568,1,2017-09-05 18:14:06
911,994.657.34,983,3,2019-02-04 23:17:57
559,154.646.56,463,3,2017-11-05 18:51:21
322,784.332.11,55,3,2019-04-12 06:39:41
856,248.782.38,928,3,2019-08-20 07:14:36
995,473.202.56,32,1,2017-11-18 02:28:09
218,588.872.56,461,1,2019-11-05 17:28:14
821,637.975.91,864,1,2016-09-27 13:55:46
541,219.189.86,667,3,2019-06-07 00:12:21
923,836.120.63,258,3,2019-11-18 09:31:31
240,698.697.52,112,2,2019-03-17 02:37:25
542,565.523.62,441,1,2018-06-23 13:56:25
210,153.418.92,560,1,2016-03-20 07:03:41
213,633.346.71,752,2,2018-05-16 10:55:42
985,287.613.88,23,3,2019-02-09 17:09:30
995,420.778.70,668,2,2017-05-12 21:08:43
239,338.226.16,207,3,2017-12-07 20:27:32
449,507.148.48,488,3,2018-12-05 18:47:56
892,437.673.91,221,2,2017-08-27 00:11:05
851,216.799.25,855,2,2019-07-14 10:05:03
428,517.809.83,225,2,2016-04-02 09:40:44
800,864.661.16,483,3,2016-10-25 06:09:49
765,714.633.73,93,1,2019-02-26 01:53:20
977,474.650.31,24,3,2019-03-22 18:44:15
139,905.758.57,58,2,2019-08-19 06:46:11
182,590.449.54,965,2,2018-02-19 14:01:34
598,732.860.62,320,1,2018-10-05 05:50:36
45,751.157.18,154,1,2017-01-16 11:58:13
690,542.882.50,794,2,2019-05-17 08:26:06
52,682.561.15,597,3,2018-11-08 05:11:56
571,737.390.50,372,3,2018-11-05 19:06:09
344,612.323.14,994,2,2017-09-13 06:58:46
224,726.847.82,575,3,2018-07-12 05:24:00
602,438.220.44,915,2,2016-10-08 12:25:53
501,577.547.59,412,2,2019-08-28 13:08:28
149,162.340.10,925,2,2019-01-15 06:29:56
795,269.728.59,577,3,2019-02-05 10:02:28
7,394.429.40,905,1,2018-12-16 06:35:37
977,523.526.55,197,3,2018-10-22 19:14:01
708,183.758.28,403,3,2019-08-09 23:50:28
509,866.394.33,66,1,2019-07-10 06:53:31
711,462.591.13,23,2,2019-12-10 18:24:31
371,826.804.19,642,3,2018-07-10 16:54:19
245,413.145.76,716,2,2017-12-12 09:33:09
130,761.255.82,425,1,2018-10-16 16:47:27
735,745.132.15,378,2,2018-11-14 05:17:39
532,305.295.73,579,3,2016-09-28 11:56:11
396,699.825.41,580,2,2018-02-03 20:07:12
261,431.636.32,940,3,2016-06-01 21:17:00
788,974.435.73,913,3,2018-01-08 02:41:49
651,776.584.95,480,2,2016-03-01 06:36:18
307,575.372.26,833,1,2017-07-01 12:10:17
334,844.936.55,732,3,2017-04-17 04:56:28
142,725.573.78,611,3,2018-07-19 17:03:52
424,822.984.21,787,3,2016-01-09 06:22:43
40,709.652.13,474,1,2019-07-04 14:09:51
96,824.918.52,698,1,2019-06-09 18:53:02
214,946.548.44,805,3,2016-09-09 21:32:37
872,552.530.22,714,1,2018-10-25 10:38:42
399,577.547.59,342,1,2018-12-27 14:13:17
99,561.196.14,680,2,2019-05-15 09:11:38
616,234.746.38,486,2,2016-11-16 18:23:41
247,853.880.81,387,2,2018-02-09 01:45:33
745,579.846.88,187,1,2017-02-17 17:33:21
644,685.882.31,502,3,2018-07-04 10:31:30
315,320.947.94,959,1,2019-10-10 18:45:14
366,102.530.74,132,2,2018-06-26 05:35:05
822,738.993.70,520,3,2018-12-12 19:00:33
886,152.395.86,56,1,2017-01-24 23:18:44
28,683.884.87,859,2,2018-06-23 14:16:02
100,265.612.28,747,3,2019-08-03 17:27:15
138,639.246.35,520,2,2018-12-06 20:34:36
512,433.982.30,82,1,2017-08-12 08:03:52
768,594.859.59,443,1,2019-02-12 00:04:04
864,367.759.93,748,1,2016-04-28 17:09:20
626,380.793.59,435,3,2017-08-18 06:49:25
255,606.855.16,626,1,2019-08-08 10:20:21
275,437.673.91,996,2,2018-05-02 23:39:25
792,210.119.29,963,2,2017-06-23 02:08:44
772,431.632.57,429,3,2018-03-26 21:42:29
452,443.538.88,62,1,2018-07-15 16:22:44
925,185.426.59,419,3,2018-02-16 11:43:11
957,751.157.18,931,3,2019-08-17 17:39:23
196,723.204.62,150,2,2018-10-04 23:14:58
730,564.510.39,854,2,2017-05-27 00:53:33
703,853.880.81,744,2,2016-04-25 17:35:50
783,454.809.23,684,3,2018-04-07 12:46:32
253,783.717.68,594,3,2019-07-18 21:13:12
311,855.776.60,12,1,2018-10-07 15:36:12
255,111.276.53,920,3,2016-01-27 09:32:29
11,460.514.13,992,3,2018-11-09 02:17:54
381,578.975.21,812,3,2019-01-14 02:06:04
761,154.646.56,300,3,2016-02-03 05:54:19
947,271.955.63,585,3,2017-06-10 09:46:49
739,442.517.60,284,1,2016-10-06 17:20:20
767,507.666.67,705,3,2019-12-17 12:52:17
61,128.267.48,286,2,2018-09-02 02:32:08
793,672.231.42,539,2,2016-10-26 19:33:09
875,709.652.13,801,3,2018-08-28 12:52:18
990,741.548.66,370,3,2016-01-14 03:07:12
576,306.448.14,838,2,2018-09-23 04:41:19
33,778.563.38,25,3,2019-03-25 05:07:52
903,307.759.10,248,3,2018-03-13 04:45:17
424,483.951.52,387,1,2019-12-10 07:11:37
453,561.635.33,852,2,2019-08-10 21:10:39
909,845.538.47,505,3,2017-04-11 20:30:27
14,751.157.18,560,1,2018-10-15 16:01:20
596,286.642.15,101,1,2018-03-28 15:19:18
345,511.351.32,592,2,2017-11-19 05:20:29
194,810.656.53,819,1,2019-01-18 12:11:15
508,837.975.81,366,2,2019-01-02 17:27:52
843,612.122.86,700,2,2016-09-26 17:13:16
590,267.949.97,384,1,2016-09-15 19:31:40
647,577.466.91,373,2,2017-10-13 15:09:45
481,865.278.48,365,3,2017-09-16 08:41:36
381,471.858.42,996,1,2018-10-07 10:23:29
81,180.279.77,978,1,2018-04-09 09:30:12
450,509.884.79,117,2,2019-04-08 06:41:56
189,276.724.91,686,3,2019-02-18 11:18:41
305,297.106.68,509,1,2018-05-07 21:53:19
359,859.840.41,926,1,2016-07-12 01:11:42
472,184.107.63,726,1,2017-01-24 14:35:56
362,704.764.41,319,3,2019-07-28 23:12:55
77,411.391.37,830,1,2016-12-08 05:09:09
112,776.584.95,49,1,2017-08-08 03:30:19
828,817.557.20,331,3,2017-10-01 05:44:48
889,394.284.53,186,3,2016-07-28 19:39:44
314,392.256.10,811,1,2018-04-12 17:15:05
947,662.425.30,146,3,2019-02-06 05:24:40
703,561.786.54,896,3,2017-10-16 20:34:10
232,966.982.65,288,2,2016-09-26 07:24:10
652,836.120.63,890,2,2019-08-17 01:30:24
65,600.817.80,70,3,2019-04-04 06:21:13
309,285.849.87,689,3,2016-04-12 21:44:27
578,392.256.10,594,2,2018-02-24 23:37:07
97,634.750.19,184,3,2019-12-05 05:56:59
288,343.251.73,484,2,2019-03-16 17:48:32
403,710.695.19,217,1,2019-04-17 23:33:59
825,456.467.75,25,2,2016-02-23 13:14:00
584,876.105.84,845,3,2017-06-22 19:38:33
44,920.330.42,912,2,2017-11-10 12:23:22
951,665.113.27,891,3,2017-09-28 18:30:33
69,475.857.23,829,2,2017-08-24 16:26:15
951,374.133.16,606,1,2017-03-15 23:42:38
132,153.418.92,267,1,2017-12-18 04:26:49
620,437.673.91,399,2,2016-11-18 15:43:57
701,455.761.38,789,2,2017-06-24 14:51:33
973,550.317.43,679,1,2016-09-10 16:56:29
179,284.126.23,181,1,2017-04-14 00:17:15
251,523.195.26,492,2,2017-05-25 21:46:12
977,555.826.81,400,2,2016-06-15 01:07:48
55,776.584.95,212,3,2016-03-21 14:02:34
552,613.824.34,527,1,2018-08-01 22:49:49
650,551.712.18,311,3,2018-10-28 20:41:09
318,729.595.18,549,1,2018-09-22 05:48:42
953,523.526.55,685,1,2016-03-26 03:41:13
748,666.668.11,233,1,2016-05-06 14:59:00
186,367.116.28,635,3,2016-09-10 13:17:39
579,997.594.35,603,2,2016-12-21 17:57:37
821,653.285.50,300,1,2019-08-25 19:42:14
251,214.317.54,770,3,2018-12-06 11:16:57
789,865.920.12,414,3,2018-05-07 13:11:27
188,470.464.31,150,1,2018-08-16 07:43:00
122,424.244.52,37,3,2018-03-20 02:14:50
198,745.132.15,262,3,2019-11-13 16:30:01
349,393.671.15,744,3,2016-02-12 18:13:36
282,252.846.18,522,3,2016-09-10 11:32:31
287,382.707.18,77,2,2018-03-21 07:42:52
946,817.557.20,308,2,2018-12-11 18:52:11
40,936.319.57,400,2,2019-11-11 16:38:20
798,945.348.22,755,3,2017-07-26 04:01:00
931,920.330.42,853,2,2019-08-16 00:11:16
997,277.186.12,519,2,2019-08-28 11:51:20
504,845.538.47,775,2,2018-07-06 00:24:32
714,513.979.58,342,1,2017-03-16 16:03:47
527,250.519.86,48,3,2017-01-06 04:30:50
813,105.959.53,227,3,2018-03-23 07:23:20
548,597.756.76,445,3,2016-02-06 21:44:25
139,473.202.56,585,1,2018-10-07 03:56:38
90,826.804.19,843,3,2018-11-11 05:17:10
349,674.777.93,82,3,2019-03-16 05:22:38
66,162.970.18,230,3,2018-05-24 19:51:18
254,561.635.33,265,3,2016-03-26 06:28:48
9,674.777.93,184,1,2017-02-20 17:07:31
293,517.345.32,73,3,2019-08-15 23:37:07
199,349.142.77,949,3,2016-02-21 07:55:21
446,537.654.28,922,1,2018-02-01 00:49:41
461,226.628.43,756,3,2017-08-19 20:29:05
339,728.399.39,67,2,2017-06-18 22:08:49
554,743.216.23,478,3,2017-08-27 00:42:45
906,105.396.30,729,1,2019-10-01 03:12:35
786,889.205.36,410,2,2019-12-05 13:47:16
474,365.378.30,957,2,2017-12-03 00:43:22
605,515.370.54,925,3,2018-02-28 15:13:22
882,402.665.77,81,2,2018-12-21 21:51:30
937,167.451.15,771,1,2018-02-09 09:48:47
209,314.151.18,963,1,2016-03-15 11:40:03
858,516.554.48,324,3,2018-04-23 20:19:59
518,301.506.19,192,1,2018-05-14 15:04:27
308,703.951.19,307,2,2019-04-14 23:06:26
155,305.558.97,304,1,2018-03-09 19:38:40
434,306.181.41,321,3,2016-05-24 08:07:32
950,849.172.60,800,1,2018-08-23 20:01:24
378,257.921.51,884,2,2016-06-27 19:10:42
388,747.451.27,674,2,2019-04-07 00:03:04
232,424.244.52,802,3,2017-08-15 11:19:06
65,130.532.63,899,1,2016-12-13 15:45:06
767,524.578.59,795,1,2019-04-14 01:27:00
41,555.265.78,83,1,2018-04-06 14:35:57
181,726.107.38,754,3,2017-10-18 01:08:35
76,475.857.23,685,2,2018-05-17 18:01:43
657,369.644.18,133,2,2017-01-23 15:11:32
620,496.877.81,389,3,2016-03-26 08:17:21
934,834.642.30,834,3,2018-10-03 07:30:40
457,861.363.68,414,1,2019-06-19 12:52:15
257,107.959.41,935,3,2017-05-10 05:12:54
871,617.802.16,607,2,2017-04-16 18:43:53
187,602.971.28,393,1,2019-09-15 14:46:59
634,823.352.53,991,3,2019-11-24 19:15:25
684,214.326.75,426,2,2019-03-07 02:17:12
815,468.140.18,306,3,2017-06-04 07:43:53
527,732.860.62,129,2,2018-05-17 02:02:58
274,442.517.60,772,2,2018-07-14 11:19:27
535,561.196.14,816,1,2019-06-02 17:52:17
975,483.951.52,760,3,2017-07-27 04:23:10
281,755.178.92,955,3,2016-05-01 06:10:50
379,681.653.39,981,2,2018-01-20 21:34:03
169,417.708.76,107,3,2018-02-07 00:27:14
364,267.156.96,720,1,2019-02-23 20:25:20
352,742.302.83,533,2,2017-11-05 07:22:27
76,659.870.48,797,3,2016-01-02 05:05:28
197,440.130.84,943,2,2019-06-23 14:28:48
44,486.382.85,875,2,2019-10-23 11:05:13
6,636.186.37,60,1,2017-06-13 18:23:11
676,321.599.76,987,2,2019-05-01 23:02:35
393,526.116.11,868,3,2019-03-27 23:54:32
740,822.494.72,126,3,2017-06-07 01:33:58
344,995.827.53,95,3,2017-02-17 09:03:50
877,407.585.17,790,2,2019-07-17 03:56:54
620,827.224.91,760,1,2017-05-08 05:30:26
568,392.929.62,494,3,2017-09-17 20:07:55
132,644.615.47,530,2,2016-12-18 19:38:48
591,526.116.11,461,2,2018-02-07 07:04:26
77,182.292.37,831,1,2018-03-26 10:23:42
951,182.292.37,8,3,2018-06-08 20:00:00
161,343.913.96,930,2,2016-11-12 18:05:06
8,700.934.55,289,1,2017-02-02 14:07:25
175,802.629.37,400,3,2019-11-28 09:58:31
722,761.413.60,803,2,2016-03-08 10:14:16
347,612.122.86,15,1,2019-11-12 22:57:05
156,676.305.48,468,1,2017-09-07 14:55:05
938,226.628.43,717,3,2017-06-03 15:20:05
98,697.628.65,80,2,2019-04-13 13:24:18
201,688.925.94,699,2,2016-09-17 19:05:49
54,845.538.47,14,2,2016-11-26 12:05:04
682,617.938.94,745,2,2018-08-13 13:57:45
707,686.152.10,909,3,2016-12-08 06:30:00
241,514.122.76,119,3,2018-04-26 05:55:47
476,228.406.59,307,1,2016-11-25 14:42:05
169,553.712.54,662,3,2016-10-26 05:54:57
168,571.732.87,383,2,2016-04-22 00:09:38
376,438.465.20,314,1,2018-10-02 05:42:22
528,167.451.15,872,1,2016-10-27 17:44:02
277,216.799.25,150,2,2018-07-07 09:12:26
137,321.814.21,97,2,2016-02-26 14:36:48
494,252.846.18,80,3,2016-09-01 08:40:09
906,301.506.19,526,3,2019-01-03 10:07:55
677,208.657.37,827,1,2016-11-17 15:31:53
82,728.399.39,161,3,2016-08-22 17:33:04
392,832.694.43,718,2,2019-03-05 16:50:28
592,442.750.85,970,3,2019-08-17 20:05:57
263,234.941.46,308,1,2018-11-12 03:51:46
434,682.561.15,112,3,2017-07-19 04:22:55
165,764.685.58,717,3,2017-03-20 17:39:25
833,704.665.89,261,1,2016-01-14 11:28:55
882,404.575.83,467,2,2019-05-11 11:20:34
979,509.884.79,321,3,2017-11-17 13:00:55
178,776.888.84,779,3,2016-02-06 23:27:27
692,460.961.81,940,1,2016-07-06 02:33:33
298,865.920.12,855,2,2017-11-16 23:18:16
288,180.468.24,917,3,2018-02-03 23:54:31
21,470.652.39,824,1,2019-11-07 11:30:43
529,925.851.83,502,2,2018-08-01 01:45:45
804,830.629.25,847,3,2017-01-17 05:46:24
910,889.205.36,990,3,2019-08-21 20:14:04
68,976.652.58,324,1,2017-08-21 03:41:36
190,899.933.34,835,3,2017-12-03 18:11:57
626,811.789.32,874,2,2017-09-09 13:02:20
315,417.757.60,802,1,2018-01-06 10:49:36
942,620.958.64,396,1,2017-06-16 02:47:44
280,146.495.25,53,2,2017-05-17 06:20:36
458,832.531.40,263,2,2019-02-06 23:20:41
614,453.467.23,552,1,2016-02-24 05:04:06
98,486.526.90,255,2,2018-06-19 18:10:36
350,220.556.16,286,3,2019-07-02 12:56:27
273,345.543.36,251,1,2017-08-12 07:13:33
771,619.850.36,869,1,2019-08-02 17:43:12
456,844.936.55,696,1,2018-01-06 04:42:26
697,866.837.38,826,2,2017-03-28 16:18:48
935,812.620.60,335,2,2017-02-03 00:29:19
370,447.859.57,878,1,2016-08-01 09:28:02
430,206.418.77,414,1,2016-05-13 04:58:49
838,855.137.32,816,2,2018-01-02 03:59:40
837,587.177.20,193,3,2017-10-05 21:12:14
191,409.926.43,656,1,2016-01-18 08:24:01
997,736.565.63,143,2,2018-08-08 17:51:52
738,733.234.14,640,1,2018-01-10 04:33:12
723,656.502.48,110,1,2016-04-22 07:18:23
408,785.810.82,325,3,2018-06-01 16:39:55
974,855.776.60,765,2,2016-01-09 03:23:54
279,819.845.49,737,3,2018-05-14 19:34:43
371,412.510.41,629,2,2016-12-24 21:49:03
915,115.827.11,745,3,2016-02-24 11:27:10
8,183.758.28,389,2,2019-10-16 23:09:10
11,636.186.37,874,3,2017-01-13 18:08:39
629,843.504.67,971,2,2017-11-04 16:41:11
589,305.558.97,88,3,2019-12-23 03:47:14
694,369.607.65,80,1,2019-05-16 22:57:28
225,373.623.94,671,1,2018-04-23 12:52:07
33,306.448.14,839,2,2019-12-14 05:39:06
508,365.378.30,926,3,2019-06-22 04:59:51
126,755.651.70,574,2,2016-12-03 14:00:34
14,908.631.39,538,2,2018-04-23 11:20:32
68,332.406.10,201,3,2018-05-04 12:11:49
301,747.451.27,345,2,2017-11-26 09:17:59
928,988.367.29,69,3,2016-07-01 19:35:38
560,935.779.74,990,2,2018-09-19 12:42:56
275,183.758.28,215,2,2016-01-14 19:56:46
513,536.780.64,364,3,2016-11-24 22:10:41
473,469.735.78,174,2,2016-06-26 12:36:37
886,153.878.73,558,2,2017-07-11 00:02:23
43,866.639.51,902,1,2019-03-08 20:42:44
539,630.265.38,189,3,2016-05-12 12:46:32
62,463.105.79,730,1,2019-09-18 14:47:06
424,809.360.69,171,1,2017-11-11 15:26:46
807,799.138.58,809,3,2018-03-11 12:19:28
736,239.356.18,475,3,2018-05-12 01:11:51
176,549.410.43,135,3,2019-03-27 19:30:18
192,241.586.80,704,2,2017-01-08 07:55:27
56,392.929.62,679,3,2016-06-21 21:42:32
746,450.828.61,641,2,2018-03-05 19:00:17
669,811.789.32,154,3,2016-11-12 02:02:49
954,176.811.94,301,2,2018-06-04 07:33:47
427,514.122.76,431,1,2018-10-01 19:16:01
933,484.673.23,872,3,2017-02-12 11:13:42
773,575.372.26,134,1,2019-12-27 03:08:37
46,307.763.42,518,2,2016-05-03 15:12:32
455,715.394.25,775,1,2016-01-18 16:25:27
7,964.608.71,468,3,2016-01-23 12:56:46
1,382.589.96,479,1,2016-05-25 12:45:41
992,519.320.60,968,1,2019-09-07 16:30:15
915,411.408.57,141,3,2016-04-14 05:04:36
580,536.860.58,539,2,2017-01-13 11:39:39
860,461.454.22,192,3,2019-06-11 00:16:44
403,587.177.20,229,1,2019-01-08 17:51:12
491,207.465.50,117,2,2018-03-02 08:11:25
972,577.466.91,838,2,2019-04-04 19:59:54
992,669.436.53,770,2,2018-05-22 09:22:50
66,578.309.78,606,3,2018-04-10 20:22:36
100,332.281.34,979,3,2017-12-26 20:51:16
629,902.583.37,742,3,2017-07-07 14:28:09
731,115.827.11,71,2,2019-12-24 13:23:58
431,602.971.28,792,3,2016-09-01 01:06:13
297,206.418.77,334,2,2016-09-09 06:48:38
44,808.829.19,561,1,2019-06-16 12:37:11
80,413.145.76,242,3,2017-08-07 23:37:10
497,366.957.23,725,3,2016-11-25 11:36:23
722,393.671.15,316,2,2019-12-16 04:08:02
209,379.125.58,222,2,2016-07-07 15:50:20
543,382.589.96,396,1,2016-01-06 23:05:14
515,789.715.68,631,2,2017-03-12 21:20:48
628,328.633.77,855,1,2019-10-25 12:23:18
823,908.631.39,374,3,2018-02-19 12:26:21
126,163.414.43,873,3,2017-05-26 07:59:45
137,355.546.56,720,3,2018-05-27 13:13:04
314,778.563.38,433,2,2017-04-12 19:42:08
62,142.437.25,19,2,2017-01-06 21:28:19
915,111.276.53,185,2,2019-11-21 18:06:33
572,321.551.17,481,3,2017-02-27 00:20:13
283,997.594.35,30,1,2017-12-26 04:18:12
437,807.857.44,949,1,2017-02-08 08:40:42
196,225.702.17,917,3,2017-06-17 09:56:47
803,951.658.89,483,3,2018-04-19 13:57:04
157,298.856.43,955,3,2017-01-06 23:52:26
36,502.174.77,5,2,2017-10-25 11:55:33
249,871.184.85,812,2,2018-06-09 05:02:05
289,834.642.30,916,3,2017-09-27 11:26:29
318,917.143.24,221,1,2019-09-04 15:13:32
623,542.882.50,117,3,2017-02-05 01:25:53
60,886.904.83,994,2,2018-07-13 03:06:45
969,924.597.77,693,2,2019-02-20 16:18:23
188,767.617.15,133,1,2016-08-16 12:25:23
102,626.989.19,834,2,2016-04-13 16:03:25
952,420.778.70,84,1,2018-04-14 18:09:18
94,747.567.30,953,1,2018-03-06 13:13:12
864,363.244.70,517,1,2016-03-13 22:12:14
618,656.155.94,187,1,2017-01-22 02:29:54
428,154.646.56,806,2,2016-01-18 02:50:00
563,561.786.54,921,3,2016-11-26 16:29:40
117,208.657.37,483,1,2019-11-24 01:00:38
59,277.841.32,901,1,2019-05-11 14:07:18
98,226.628.43,103,1,2017-08-04 21:43:49
474,462.124.12,474,1,2016-02-27 15:34:08
451,379.125.58,380,1,2016-05-06 14:12:54
288,492.965.88,541,1,2016-10-19 14:38:48
516,367.116.28,473,1,2016-05-04 08:42:54
535,870.407.73,332,2,2019-06-08 07:45:31
106,665.955.90,985,1,2019-12-24 06:46:14
450,111.589.16,471,3,2019-02-09 17:42:46
457,849.172.60,700,1,2019-07-28 18:41:56
262,214.317.54,68,3,2017-01-04 13:39:26
343,377.921.56,95,1,2019-05-21 10:54:47
569,831.707.49,474,2,2018-11-19 16:03:59
648,704.579.83,667,3,2019-06-18 04:05:10
670,379.125.58,567,2,2018-02-25 06:14:13
387,408.546.70,157,3,2018-06-26 15:18:28
397,464.578.68,678,3,2019-07-24 23:19:28
913,189.877.30,468,1,2016-10-12 06:43:08
64,138.718.29,798,1,2018-10-10 10:47:09
633,615.641.92,750,1,2019-01-11 09:27:24
130,494.994.20,907,1,2019-12-22 13:07:47
167,387.203.81,554,2,2019-07-11 20:44:17
139,913.800.93,463,3,2017-10-22 13:27:09
755,536.749.56,159,1,2017-05-02 15:37:37
659,536.780.64,464,3,2019-02-05 15:05:50
240,767.617.15,450,3,2017-05-13 21:47:46
506,665.312.12,839,3,2016-08-23 01:24:35
49,557.138.24,235,2,2018-11-26 07:49:01
339,531.100.20,611,3,2017-04-01 21:51:42
914,783.565.61,440,2,2018-11-23 19:12:20
871,321.374.34,962,3,2017-01-10 00:46:57
408,918.997.47,526,2,2017-09-08 02:30:59
731,259.658.36,911,2,2019-05-12 19:06:54
728,437.807.55,212,2,2018-01-04 09:58:31
345,732.860.62,162,1,2017-07-18 20:24:55
7,913.890.56,176,2,2019-03-04 23:37:16
891,538.735.70,486,3,2016-12-01 06:11:37
172,125.159.22,498,2,2017-09-01 06:01:07
399,593.557.52,719,1,2019-10-22 12:55:12
732,697.628.65,509,3,2018-09-05 03:38:38
676,853.880.81,590,1,2018-08-19 16:41:32
1000,957.632.69,888,2,2019-04-20 23:27:30
155,335.745.53,806,1,2016-01-14 18:55:04
189,417.573.93,328,1,2016-12-05 22:02:59
325,227.255.26,673,3,2017-10-27 02:44:27
638,936.319.57,415,2,2018-11-26 20:26:52
954,401.557.85,333,1,2018-09-22 22:40:32
870,257.921.51,854,2,2016-08-08 01:28:17
832,793.627.57,644,3,2018-04-25 12:32:49
871,999.329.36,471,1,2019-11-19 00:50:01
161,749.647.37,851,2,2019-05-07 20:24:08
172,862.382.34,843,1,2018-07-07 15:32:06
441,948.479.36,141,3,2019-09-27 13:28:53
900,729.595.18,292,2,2017-08-26 08:18:03
853,323.796.34,1,3,2019-08-24 15:09:12
392,593.557.52,288,2,2018-07-06 00:38:04
77,432.774.86,292,2,2018-10-10 06:12:53
292,176.811.94,954,1,2017-10-07 14:48:29
666,721.629.77,851,2,2017-07-16 10:06:49
347,588.872.56,894,3,2019-10-25 05:29:00
109,937.792.84,920,3,2016-08-18 13:21:29
670,714.978.81,53,1,2016-11-17 17:20:53
524,925.851.83,909,1,2016-03-20 15:54:19
791,350.260.71,634,1,2017-05-09 21:31:06
621,486.526.90,902,3,2016-01-27 11:50:15
123,380.793.59,748,1,2019-08-12 16:51:36
204,771.940.67,984,2,2018-03-26 09:32:59
437,619.850.36,921,2,2017-01-10 06:12:55
916,131.374.69,677,2,2016-09-27 19:01:52
164,493.606.74,470,3,2019-12-05 00:00:23
666,311.504.79,382,3,2016-11-04 18:01:53
258,974.435.73,483,1,2019-05-23 14:06:56
509,219.189.86,156,3,2017-08-22 10:02:55
151,310.747.12,796,3,2017-05-17 18:53:53
960,610.820.83,548,1,2017-08-05 03:08:47
557,837.689.89,320,1,2016-07-22 22:59:00
609,745.132.15,205,2,2018-12-27 21:12:13
742,153.418.92,921,3,2018-02-19 11:31:53
948,698.697.52,917,1,2016-07-06 09:33:14
558,836.120.63,444,3,2018-11-03 17:48:16
79,733.898.51,977,1,2018-05-07 12:47:07
124,799.138.58,155,1,2019-08-16 14:56:37
285,387.203.81,687,1,2018-03-05 08:39:34
123,128.193.47,989,2,2018-11-20 18:36:06
377,426.924.63,430,3,2019-01-16 01:01:48
332,182.292.37,23,2,2017-03-15 13:35:32
298,268.611.19,581,3,2019-08-20 16:03:13
527,557.138.24,608,1,2018-11-15 22:57:43
84,483.392.72,795,2,2016-07-01 06:25:43
653,359.789.73,360,2,2018-10-25 16:42:37
311,485.595.67,261,2,2019-11-23 18:44:51
630,937.792.84,940,2,2019-05-09 20:48:12
949,281.722.94,758,3,2017-11-21 13:39:42
718,206.326.56,209,3,2019-04-22 17:20:28
50,226.628.43,561,2,2018-09-23 14:25:00
652,160.716.41,607,3,2017-05-08 07:12:30
647,702.788.42,203,1,2019-09-18 17:55:33
311,626.506.88,383,2,2017-04-24 06:24:16
169,418.439.53,843,1,2019-10-18 03:52:51
196,307.763.42,420,3,2018-01-01 00:13:57
223,969.304.47,781,1,2017-12-15 01:45:21
743,131.374.69,989,1,2016-05-10 17:13:49
951,665.955.90,520,1,2017-10-04 23:19:50
185,763.986.43,192,1,2018-07-03 12:34:58
944,665.312.12,721,2,2019-08-15 11:24:20
1000,205.341.58,366,3,2019-03-03 02:08:56
745,108.747.86,6,3,2019-10-09 22:35:10
125,228.154.62,440,3,2016-01-15 17:05:17
29,923.787.73,841,3,2017-03-23 00:58:46
